id_municipio,rede,diretoria,id_escola,id_escola_sp,nivel_socio_economico
3549904,estadual,SAO JOSE DOS CAMPOS,35013602,13602,6.21
3549904,estadual,SAO JOSE DOS CAMPOS,35013626,13626,4.59
3549904,estadual,SAO JOSE DOS CAMPOS,35013638,13638,5.67
3549904,estadual,SAO JOSE DOS CAMPOS,35013648,13648,4.71
3549904,estadual,SAO JOSE DOS CAMPOS,35013651,13651,5.4
3524402,estadual,JACAREI,35013687,13687,4.2
3524907,estadual,TAUBATE,35013699,13699,4.37
3524402,estadual,JACAREI,35013705,13705,3.63
3549904,estadual,SAO JOSE DOS CAMPOS,35013730,13730,4.64
3549904,estadual,SAO JOSE DOS CAMPOS,35013754,13754,4.23
3549904,estadual,SAO JOSE DOS CAMPOS,35013778,13778,3.96
3524402,estadual,JACAREI,35013785,13785,5
3549904,estadual,SAO JOSE DOS CAMPOS,35013791,13791,5.47
3524402,estadual,JACAREI,35013808,13808,3.46
3524402,estadual,JACAREI,35013812,13812,4.41
3524402,estadual,JACAREI,35013821,13821,3.37
3524402,estadual,JACAREI,35013845,13845,4.94
3549904,estadual,SAO JOSE DOS CAMPOS,35013869,13869,0.68
3535606,estadual,TAUBATE,35013882,13882,5.23
3549904,estadual,SAO JOSE DOS CAMPOS,35013894,13894,5.81
3549904,estadual,SAO JOSE DOS CAMPOS,35013912,13912,4.24
3549904,estadual,SAO JOSE DOS CAMPOS,35013924,13924,4.43
3549904,estadual,SAO JOSE DOS CAMPOS,35013936,13936,3.29
3549904,estadual,SAO JOSE DOS CAMPOS,35013948,13948,3.56
3520202,estadual,JACAREI,35013959,13959,4.46
3524402,estadual,JACAREI,35013973,13973,5.61
3535606,estadual,TAUBATE,35013985,13985,5.51
3554102,estadual,TAUBATE,35014000,14000,4.4
3554102,estadual,TAUBATE,35014011,14011,3.24
3554102,estadual,TAUBATE,35014023,14023,2.98
3508504,estadual,TAUBATE,35014060,14060,7.23
3542305,estadual,TAUBATE,35014072,14072,5.94
3508504,estadual,TAUBATE,35014084,14084,3.38
3532306,estadual,TAUBATE,35014096,14096,6.37
3554102,estadual,TAUBATE,35014126,14126,3.54
3508504,estadual,TAUBATE,35014148,14148,3.78
3554102,estadual,TAUBATE,35014175,14175,4
3554805,estadual,PINDAMONHANGABA,35014187,14187,3.53
3554102,estadual,TAUBATE,35014217,14217,3.39
3554805,estadual,PINDAMONHANGABA,35014230,14230,4.67
3554102,estadual,TAUBATE,35014254,14254,2.9
3554102,estadual,TAUBATE,35014266,14266,2.87
3554102,estadual,TAUBATE,35014278,14278,4.37
3554102,estadual,TAUBATE,35014285,14285,2.68
3554102,estadual,TAUBATE,35014291,14291,3.82
3542800,estadual,APIAI,35014312,14312,6.18
3521200,estadual,APIAI,35014321,14321,7.03
3517604,estadual,APIAI,35014333,14333,6.44
3522158,estadual,APIAI,35014345,14345,7.33
3502705,estadual,APIAI,35014357,14357,4.25
3543006,estadual,APIAI,35014369,14369,7.41
3502705,estadual,APIAI,35014370,14370,4.72
3517604,estadual,APIAI,35014394,14394,7.29
3505401,estadual,REGISTRO,35014400,14400,7.19
3505351,estadual,APIAI,35014412,14412,7.62
3502705,estadual,APIAI,35014424,14424,8.93
3523503,estadual,BOTUCATU,35014448,14448,4.65
3535804,estadual,ITAPETININGA,35014459,14459,4.96
3504503,estadual,AVARE,35014461,14461,4.07
3512605,estadual,ITARARE,35014473,14473,7.04
3521804,estadual,AVARE,35014485,14485,5.01
3504503,estadual,AVARE,35014497,14497,4.23
3503109,estadual,AVARE,35014503,14503,5.06
3500550,estadual,AVARE,35014515,14515,4.15
3511409,estadual,AVARE,35014527,14527,4.6
3553807,estadual,AVARE,35014540,14540,4.78
3519253,estadual,AVARE,35014552,14552,5.87
3504503,estadual,AVARE,35014588,14588,5.06
3504503,estadual,AVARE,35014631,14631,4.9
3535804,estadual,ITAPETININGA,35014667,14667,4.98
3504503,estadual,AVARE,35014679,14679,2.97
3512308,estadual,BOTUCATU,35014692,14692,3.94
3502309,estadual,BOTUCATU,35014746,14746,5.23
3536109,estadual,BOTUCATU,35014761,14761,4.62
3550100,estadual,BOTUCATU,35014771,14771,3.83
3507506,estadual,BOTUCATU,35014795,14795,2.94
3506904,estadual,BOTUCATU,35014801,14801,5.08
3507506,estadual,BOTUCATU,35014825,14825,2.34
3507506,estadual,BOTUCATU,35014837,14837,3.8
3507506,estadual,BOTUCATU,35014849,14849,4.77
3507506,estadual,BOTUCATU,35014850,14850,5.97
3507506,estadual,BOTUCATU,35014862,14862,6.13
3507506,estadual,BOTUCATU,35014874,14874,5.13
3507506,estadual,BOTUCATU,35014886,14886,3.71
3503604,estadual,BOTUCATU,35014904,14904,4.21
3507506,estadual,BOTUCATU,35014941,14941,4.09
3550100,estadual,BOTUCATU,35014953,14953,6.43
3550100,estadual,BOTUCATU,35014965,14965,4.44
3502200,estadual,ITAPETININGA,35014990,14990,4.92
3518503,estadual,ITAPETININGA,35015003,15003,5.64
3502200,estadual,ITAPETININGA,35015027,15027,6.61
3522307,estadual,ITAPETININGA,35015039,15039,6.77
3522307,estadual,ITAPETININGA,35015040,15040,3.24
3522307,estadual,ITAPETININGA,35015052,15052,4.81
3522307,estadual,ITAPETININGA,35015064,15064,3.09
3543253,estadual,ITAPEVA,35015076,15076,6.76
3522307,estadual,ITAPETININGA,35015088,15088,2.63
3522307,estadual,ITAPETININGA,35015097,15097,5.77
3522307,estadual,ITAPETININGA,35015106,15106,3.11
3510203,estadual,ITAPEVA,35015118,15118,5.65
3551108,estadual,ITAPETININGA,35015124,15124,5.22
3522307,estadual,ITAPETININGA,35015143,15143,5.37
3522307,estadual,ITAPETININGA,35015155,15155,6.2
3522307,estadual,ITAPETININGA,35015180,15180,5.08
3522307,estadual,ITAPETININGA,35015192,15192,4.18
3522307,estadual,ITAPETININGA,35015209,15209,5.18
3509452,estadual,ITAPETININGA,35015210,15210,5.38
3510203,estadual,ITAPEVA,35015222,15222,5.64
3522307,estadual,ITAPETININGA,35015246,15246,4.98
3550209,estadual,ITAPETININGA,35015258,15258,6.66
3543501,estadual,ITARARE,35015261,15261,6.64
3507159,estadual,ITARARE,35015283,15283,7.67
3523206,estadual,ITARARE,35015301,15301,5.96
3523206,estadual,ITARARE,35015313,15313,6.12
3523206,estadual,ITARARE,35015325,15325,3.97
3523206,estadual,ITARARE,35015337,15337,6.23
3522802,estadual,ITARARE,35015362,15362,7.28
3522406,estadual,ITAPEVA,35015404,15404,5.08
3532827,estadual,ITAPEVA,35015428,15428,6.51
3521705,estadual,ITARARE,35015436,15436,8.09
3521705,estadual,ITARARE,35015441,15441,5.56
3521705,estadual,ITARARE,35015453,15453,7.31
3522406,estadual,ITAPEVA,35015477,15477,5.38
3522406,estadual,ITAPEVA,35015489,15489,5.45
3522406,estadual,ITAPEVA,35015519,15519,6.5
3522406,estadual,ITAPEVA,35015544,15544,4.95
3508009,estadual,ITAPEVA,35015568,15568,5.81
3505005,estadual,ITARARE,35015581,15581,6.24
3523206,estadual,ITARARE,35015600,15600,6.78
3540606,estadual,ITU,35015611,15611,4.44
3545209,estadual,ITU,35015635,15635,3.23
3545209,estadual,ITU,35015647,15647,2.72
3523909,estadual,ITU,35015660,15660,3.85
3523909,estadual,ITU,35015672,15672,4.7
3523909,estadual,ITU,35015696,15696,3.43
3523909,estadual,ITU,35015702,15702,3.47
3540606,estadual,ITU,35015714,15714,3.08
3540606,estadual,ITU,35015726,15726,3.82
3523909,estadual,ITU,35015748,15748,3.35
3545209,estadual,ITU,35015751,15751,2.62
3545209,estadual,ITU,35015763,15763,2.14
3523909,estadual,ITU,35015787,15787,2.02
3508405,estadual,ITU,35015799,15799,3.57
3508405,estadual,ITU,35015805,15805,5.09
3545209,estadual,ITU,35015817,15817,4.12
3550605,estadual,SAO ROQUE,35015830,15830,3.51
3519709,estadual,SAO ROQUE,35015854,15854,5.87
3550605,estadual,SAO ROQUE,35015891,15891,3.68
3502754,estadual,SAO ROQUE,35015921,15921,3.65
3519709,estadual,SAO ROQUE,35015945,15945,6.83
3519709,estadual,SAO ROQUE,35015957,15957,6.56
3519709,estadual,SAO ROQUE,35015970,15970,5.68
3519709,estadual,SAO ROQUE,35015982,15982,4.84
3550605,estadual,SAO ROQUE,35016007,16007,4.43
3501152,estadual,SAO ROQUE,35016020,16020,2.59
3519709,estadual,SAO ROQUE,35016044,16044,5.4
3519709,estadual,SAO ROQUE,35016056,16056,5.36
3528403,estadual,SAO ROQUE,35016081,16081,4.11
3552205,estadual,SOROCABA,35016093,16093,4.34
3552205,estadual,SOROCABA,35016100,16100,2.29
3552205,estadual,SOROCABA,35016111,16111,1.82
3552205,estadual,SOROCABA,35016135,16135,0.85
3552205,estadual,SOROCABA,35016147,16147,2.5
3552205,estadual,SOROCABA,35016159,16159,2.14
3552205,estadual,SOROCABA,35016160,16160,2.15
3552205,estadual,SOROCABA,35016172,16172,4.85
3552205,estadual,SOROCABA,35016184,16184,4.64
3552205,estadual,SOROCABA,35016196,16196,5.91
3552205,estadual,SOROCABA,35016202,16202,3.88
3552205,estadual,SOROCABA,35016214,16214,4.81
3552205,estadual,SOROCABA,35016226,16226,3.61
3552205,estadual,SOROCABA,35016248,16248,4.64
3552205,estadual,SOROCABA,35016251,16251,2.22
3552205,estadual,SOROCABA,35016263,16263,4.4
3552205,estadual,SOROCABA,35016275,16275,5.18
3552205,estadual,SOROCABA,35016287,16287,5.6
3552205,estadual,SOROCABA,35016299,16299,1.79
3552205,estadual,SOROCABA,35016305,16305,2.67
3552205,estadual,SOROCABA,35016317,16317,1.42
3552205,estadual,SOROCABA,35016329,16329,3.39
3552205,estadual,SOROCABA,35016330,16330,1.57
3552205,estadual,SOROCABA,35016366,16366,3.81
3552205,estadual,SOROCABA,35016378,16378,3.36
3552205,estadual,SOROCABA,35016385,16385,2.4
3552205,estadual,SOROCABA,35016391,16391,2.27
3552205,estadual,SOROCABA,35016408,16408,2.36
3552205,estadual,SOROCABA,35016412,16412,4.36
3552205,estadual,SOROCABA,35016421,16421,4.16
3552205,estadual,SOROCABA,35016433,16433,1.83
3537503,estadual,BOTUCATU,35016445,16445,5.07
3554508,estadual,ITU,35016469,16469,3.11
3554003,estadual,ITAPETININGA,35016494,16494,5.3
3540507,estadual,BOTUCATU,35016512,16512,5.46
3526407,estadual,BOTUCATU,35016536,16536,5.1
3526407,estadual,BOTUCATU,35016559,16559,4.39
3525854,estadual,ITU,35016585,16585,3.73
3554656,estadual,BOTUCATU,35016615,16615,5.21
3554003,estadual,ITAPETININGA,35016627,16627,4.64
3554003,estadual,ITAPETININGA,35016639,16639,3.69
3511508,estadual,ITU,35016664,16664,2.07
3554003,estadual,ITAPETININGA,35016676,16676,5.38
3507001,estadual,ITU,35016697,16697,3.41
3511607,estadual,BOTUCATU,35016718,16718,3.98
3557006,estadual,VOTORANTIM,35016743,16743,3.49
3557006,estadual,VOTORANTIM,35016755,16755,3.42
3557006,estadual,VOTORANTIM,35016779,16779,3.85
3537909,estadual,VOTORANTIM,35016780,16780,4.54
3537909,estadual,VOTORANTIM,35016792,16792,6.51
3557006,estadual,VOTORANTIM,35016809,16809,3.74
3537800,estadual,VOTORANTIM,35016822,16822,5.83
3545308,estadual,VOTORANTIM,35016846,16846,4.99
3521002,estadual,ITU,35016858,16858,3.79
3545308,estadual,VOTORANTIM,35016861,16861,6.41
3553500,estadual,VOTORANTIM,35016871,16871,6.33
3537800,estadual,VOTORANTIM,35016883,16883,4.82
3502903,estadual,VOTORANTIM,35016901,16901,4.13
3510302,estadual,VOTORANTIM,35016913,16913,4.91
3557006,estadual,VOTORANTIM,35016937,16937,4.24
3501608,estadual,AMERICANA,35016949,16949,2.35
3501608,estadual,AMERICANA,35016950,16950,3.1
3501608,estadual,AMERICANA,35016962,16962,3.65
3501608,estadual,AMERICANA,35016974,16974,3
3545803,estadual,AMERICANA,35016986,16986,3.33
3501608,estadual,AMERICANA,35016998,16998,4.06
3545803,estadual,AMERICANA,35017000,17000,2.09
3545803,estadual,AMERICANA,35017012,17012,2.63
3552403,estadual,SUMARE,35017036,17036,2.75
3545803,estadual,AMERICANA,35017059,17059,2.43
3545803,estadual,AMERICANA,35017061,17061,2.4
3545803,estadual,AMERICANA,35017073,17073,3.63
3545803,estadual,AMERICANA,35017085,17085,3.63
3552403,estadual,SUMARE,35017097,17097,2.4
3545803,estadual,AMERICANA,35017115,17115,3.6
3501608,estadual,AMERICANA,35017139,17139,3.21
3501608,estadual,AMERICANA,35017140,17140,2.09
3501608,estadual,AMERICANA,35017152,17152,4.08
3501608,estadual,AMERICANA,35017164,17164,3.63
3501608,estadual,AMERICANA,35017176,17176,1.86
3501608,estadual,AMERICANA,35017188,17188,2.68
3501608,estadual,AMERICANA,35017197,17197,5.8
3501608,estadual,AMERICANA,35017206,17206,3.08
3501608,estadual,AMERICANA,35017218,17218,4.82
3501608,estadual,AMERICANA,35017224,17224,1.82
3545803,estadual,AMERICANA,35017231,17231,2.82
3552403,estadual,SUMARE,35017243,17243,4.18
3519071,estadual,SUMARE,35017255,17255,3.18
3552403,estadual,SUMARE,35017267,17267,3.25
3519071,estadual,SUMARE,35017279,17279,3.03
3545803,estadual,AMERICANA,35017292,17292,4.12
3533403,estadual,AMERICANA,35017309,17309,2.79
3552403,estadual,SUMARE,35017310,17310,4.17
3501608,estadual,AMERICANA,35017322,17322,4.75
3501608,estadual,AMERICANA,35017334,17334,2.23
3501608,estadual,AMERICANA,35017346,17346,4.53
3500501,estadual,MOGI MIRIM,35017361,17361,3.87
3537107,estadual,MOGI MIRIM,35017401,17401,3.73
3531209,estadual,MOGI MIRIM,35017425,17425,2.57
3527009,estadual,MOGI MIRIM,35017437,17437,3.04
3519055,estadual,MOGI MIRIM,35017450,17450,2.83
3522604,estadual,MOGI MIRIM,35017498,17498,5.22
3522604,estadual,MOGI MIRIM,35017516,17516,4.97
3501905,estadual,MOGI MIRIM,35017528,17528,2.63
3501905,estadual,MOGI MIRIM,35017536,17536,4.07
3501905,estadual,MOGI MIRIM,35017541,17541,4.1
3501905,estadual,MOGI MIRIM,35017553,17553,3.17
3501905,estadual,MOGI MIRIM,35017565,17565,5.07
3501905,estadual,MOGI MIRIM,35017577,17577,3.32
3522604,estadual,MOGI MIRIM,35017590,17590,2.87
3522604,estadual,MOGI MIRIM,35017619,17619,3.5
3522604,estadual,MOGI MIRIM,35017620,17620,4.5
3500501,estadual,MOGI MIRIM,35017632,17632,4.01
3551603,estadual,MOGI MIRIM,35017644,17644,3.89
3537107,estadual,MOGI MIRIM,35017656,17656,2.64
3551603,estadual,MOGI MIRIM,35017673,17673,5.6
3522604,estadual,MOGI MIRIM,35017681,17681,3.68
3551603,estadual,MOGI MIRIM,35017693,17693,4.01
3524709,estadual,CAMPINAS LESTE,35017700,17700,3.37
3552106,estadual,BRAGANCA PAULISTA,35017711,17711,5.89
3552106,estadual,BRAGANCA PAULISTA,35017735,17735,5.22
3552106,estadual,BRAGANCA PAULISTA,35017759,17759,3.24
3507605,estadual,BRAGANCA PAULISTA,35017760,17760,3.76
3507605,estadual,BRAGANCA PAULISTA,35017772,17772,2.85
3507605,estadual,BRAGANCA PAULISTA,35017784,17784,4.55
3554953,estadual,BRAGANCA PAULISTA,35017796,17796,3.82
3556354,estadual,BRAGANCA PAULISTA,35017802,17802,4.32
3525508,estadual,BRAGANCA PAULISTA,35017814,17814,4.25
3536802,estadual,BRAGANCA PAULISTA,35017838,17838,4.99
3532405,estadual,BRAGANCA PAULISTA,35017848,17848,5.66
3538600,estadual,BRAGANCA PAULISTA,35017851,17851,4.13
3538204,estadual,BRAGANCA PAULISTA,35017875,17875,3.07
3504107,estadual,BRAGANCA PAULISTA,35017887,17887,5.41
3504107,estadual,BRAGANCA PAULISTA,35017899,17899,4.91
3538600,estadual,BRAGANCA PAULISTA,35017905,17905,5.58
3504107,estadual,BRAGANCA PAULISTA,35017917,17917,3.84
3504107,estadual,BRAGANCA PAULISTA,35017929,17929,5.05
3507100,estadual,BRAGANCA PAULISTA,35017942,17942,3.65
3504107,estadual,BRAGANCA PAULISTA,35017954,17954,5.41
3507605,estadual,BRAGANCA PAULISTA,35017978,17978,4.69
3507605,estadual,BRAGANCA PAULISTA,35017985,17985,3.27
3507605,estadual,BRAGANCA PAULISTA,35017991,17991,3.21
3504107,estadual,BRAGANCA PAULISTA,35018004,18004,3.18
3507605,estadual,BRAGANCA PAULISTA,35018036,18036,3.9
3504107,estadual,BRAGANCA PAULISTA,35018041,18041,2.92
3504107,estadual,BRAGANCA PAULISTA,35018053,18053,2.1
3509502,estadual,CAMPINAS LESTE,35018065,18065,2.98
3509502,estadual,CAMPINAS LESTE,35018077,18077,5.52
3556206,estadual,CAMPINAS OESTE,35018089,18089,1.55
3509502,estadual,CAMPINAS LESTE,35018107,18107,3.08
3509502,estadual,CAMPINAS LESTE,35018119,18119,5.96
3509502,estadual,CAMPINAS LESTE,35018120,18120,0.85
3556206,estadual,CAMPINAS OESTE,35018132,18132,3.42
3509502,estadual,CAMPINAS LESTE,35018144,18144,1.43
3509502,estadual,CAMPINAS OESTE,35018156,18156,4.48
3556206,estadual,CAMPINAS OESTE,35018168,18168,2.75
3556206,estadual,CAMPINAS OESTE,35018181,18181,3.06
3509502,estadual,CAMPINAS LESTE,35018193,18193,5.1
3509502,estadual,CAMPINAS LESTE,35018200,18200,3.24
3509502,estadual,CAMPINAS LESTE,35018211,18211,2.72
3509502,estadual,CAMPINAS LESTE,35018235,18235,0.45
3509502,estadual,CAMPINAS LESTE,35018247,18247,2.74
3509502,estadual,CAMPINAS OESTE,35018259,18259,3.12
3509502,estadual,CAMPINAS LESTE,35018260,18260,1.98
3509502,estadual,CAMPINAS LESTE,35018272,18272,4.22
3509502,estadual,CAMPINAS LESTE,35018284,18284,2.03
3509502,estadual,CAMPINAS LESTE,35018296,18296,1.37
3509502,estadual,CAMPINAS LESTE,35018302,18302,2.54
3509502,estadual,CAMPINAS LESTE,35018314,18314,2.47
3509502,estadual,CAMPINAS LESTE,35018326,18326,1.41
3509502,estadual,CAMPINAS LESTE,35018338,18338,1.53
3509502,estadual,CAMPINAS LESTE,35018348,18348,2.7
3509502,estadual,CAMPINAS LESTE,35018351,18351,2.79
3509502,estadual,CAMPINAS LESTE,35018387,18387,3.55
3509502,estadual,CAMPINAS LESTE,35018399,18399,4.6
3556701,estadual,CAMPINAS OESTE,35018417,18417,3.51
3509502,estadual,CAMPINAS LESTE,35018429,18429,2.25
3509502,estadual,CAMPINAS LESTE,35018454,18454,2.11
3509502,estadual,CAMPINAS OESTE,35018478,18478,2.15
3509502,estadual,CAMPINAS OESTE,35018485,18485,4.02
3509502,estadual,CAMPINAS OESTE,35018491,18491,4.69
3509502,estadual,CAMPINAS OESTE,35018508,18508,2.94
3509502,estadual,CAMPINAS LESTE,35018512,18512,0.03
3509502,estadual,CAMPINAS LESTE,35018521,18521,2.54
3509502,estadual,CAMPINAS LESTE,35018533,18533,5.58
3509502,estadual,CAMPINAS LESTE,35018545,18545,3.14
3509502,estadual,CAMPINAS LESTE,35018557,18557,2.49
3509502,estadual,CAMPINAS LESTE,35018569,18569,4.12
3509502,estadual,CAMPINAS LESTE,35018570,18570,1.73
3509502,estadual,CAMPINAS LESTE,35018582,18582,2.49
3509502,estadual,CAMPINAS OESTE,35018594,18594,1.56
3509502,estadual,CAMPINAS OESTE,35018600,18600,4.94
3509502,estadual,CAMPINAS OESTE,35018612,18612,3.59
3520509,estadual,CAPIVARI,35018624,18624,4.74
3520509,estadual,CAPIVARI,35018659,18659,2.7
3520509,estadual,CAPIVARI,35018661,18661,1.62
3520509,estadual,CAPIVARI,35018673,18673,2.26
3509502,estadual,CAMPINAS OESTE,35018697,18697,4.01
3509502,estadual,CAMPINAS LESTE,35018703,18703,4.44
3509502,estadual,CAMPINAS LESTE,35018715,18715,3.24
3531803,estadual,CAPIVARI,35018727,18727,3.62
3536505,estadual,SUMARE,35018739,18739,2.64
3509502,estadual,CAMPINAS OESTE,35018740,18740,1.61
3509502,estadual,CAMPINAS LESTE,35018764,18764,1.88
3509502,estadual,CAMPINAS LESTE,35018776,18776,2.49
3509502,estadual,CAMPINAS LESTE,35018788,18788,4.45
3509502,estadual,CAMPINAS OESTE,35018797,18797,1.96
3509502,estadual,CAMPINAS LESTE,35018806,18806,1.03
3509502,estadual,CAMPINAS LESTE,35018818,18818,5.53
3509502,estadual,CAMPINAS OESTE,35018824,18824,4.23
3509502,estadual,CAMPINAS OESTE,35018831,18831,3.97
3520509,estadual,CAPIVARI,35018843,18843,1.79
3509502,estadual,CAMPINAS OESTE,35018855,18855,3.01
3509502,estadual,CAMPINAS LESTE,35018867,18867,2.41
3509502,estadual,CAMPINAS LESTE,35018879,18879,1.93
3509502,estadual,CAMPINAS LESTE,35018880,18880,2.66
3536505,estadual,SUMARE,35018892,18892,2.27
3520509,estadual,CAPIVARI,35018909,18909,3.73
3509502,estadual,CAMPINAS OESTE,35018910,18910,4.27
3509502,estadual,CAMPINAS LESTE,35018922,18922,2.37
3509502,estadual,CAMPINAS LESTE,35018934,18934,2.57
3553609,estadual,SAO JOAO DA BOA VISTA,35018946,18946,5.34
3530508,estadual,SAO JOAO DA BOA VISTA,35018971,18971,6.09
3553302,estadual,SAO JOAO DA BOA VISTA,35018983,18983,4.98
3553302,estadual,SAO JOAO DA BOA VISTA,35019008,19008,4.75
3530508,estadual,SAO JOAO DA BOA VISTA,35019012,19012,6.51
3556404,estadual,SAO JOAO DA BOA VISTA,35019021,19021,3.94
3556404,estadual,SAO JOAO DA BOA VISTA,35019033,19033,4.89
3549706,estadual,SAO JOAO DA BOA VISTA,35019045,19045,5.22
3556404,estadual,SAO JOAO DA BOA VISTA,35019057,19057,4.57
3530508,estadual,SAO JOAO DA BOA VISTA,35019070,19070,5.63
3550803,estadual,SAO JOAO DA BOA VISTA,35019082,19082,5.27
3549706,estadual,SAO JOAO DA BOA VISTA,35019100,19100,2.63
3549706,estadual,SAO JOAO DA BOA VISTA,35019112,19112,3.83
3523800,estadual,SAO JOAO DA BOA VISTA,35019124,19124,5.96
3549706,estadual,SAO JOAO DA BOA VISTA,35019136,19136,5.52
3549706,estadual,SAO JOAO DA BOA VISTA,35019148,19148,4.8
3549706,estadual,SAO JOAO DA BOA VISTA,35019159,19159,4.67
3530508,estadual,SAO JOAO DA BOA VISTA,35019161,19161,4.18
3530508,estadual,SAO JOAO DA BOA VISTA,35019197,19197,4.63
3530508,estadual,SAO JOAO DA BOA VISTA,35019203,19203,5.32
3530508,estadual,SAO JOAO DA BOA VISTA,35019215,19215,4.39
3513900,estadual,SAO JOAO DA BOA VISTA,35019239,19239,4.52
3508702,estadual,SAO JOAO DA BOA VISTA,35019240,19240,6.34
3510807,estadual,SAO JOAO DA BOA VISTA,35019252,19252,5.74
3510807,estadual,SAO JOAO DA BOA VISTA,35019288,19288,4.21
3508702,estadual,SAO JOAO DA BOA VISTA,35019318,19318,5.05
3549706,estadual,SAO JOAO DA BOA VISTA,35019324,19324,5.6
3510807,estadual,SAO JOAO DA BOA VISTA,35019343,19343,4.89
3525904,estadual,JUNDIAI,35019379,19379,1.51
3525904,estadual,JUNDIAI,35019380,19380,3.07
3525904,estadual,JUNDIAI,35019409,19409,2.13
3525904,estadual,JUNDIAI,35019422,19422,5.49
3525904,estadual,JUNDIAI,35019434,19434,3.96
3525904,estadual,JUNDIAI,35019446,19446,2.68
3527306,estadual,JUNDIAI,35019458,19458,3.24
3556503,estadual,JUNDIAI,35019461,19461,3.06
3556503,estadual,JUNDIAI,35019471,19471,4.63
3556503,estadual,JUNDIAI,35019483,19483,3.01
3556503,estadual,JUNDIAI,35019495,19495,3.14
3525904,estadual,JUNDIAI,35019501,19501,1.49
3532009,estadual,BRAGANCA PAULISTA,35019525,19525,3.41
3525904,estadual,JUNDIAI,35019537,19537,2
3527306,estadual,JUNDIAI,35019549,19549,4.15
3525904,estadual,JUNDIAI,35019550,19550,3.27
3523404,estadual,JUNDIAI,35019604,19604,3.09
3524006,estadual,JUNDIAI,35019653,19653,3.33
3524006,estadual,JUNDIAI,35019665,19665,3.94
3523404,estadual,JUNDIAI,35019677,19677,3.07
3525904,estadual,JUNDIAI,35019690,19690,3.45
3525904,estadual,JUNDIAI,35019719,19719,1.75
3525904,estadual,JUNDIAI,35019720,19720,2.69
3525904,estadual,JUNDIAI,35019732,19732,3.14
3525904,estadual,JUNDIAI,35019744,19744,3.73
3525904,estadual,JUNDIAI,35019768,19768,1.92
3525904,estadual,JUNDIAI,35019781,19781,4.14
3525904,estadual,JUNDIAI,35019800,19800,2.98
3509601,estadual,JUNDIAI,35019823,19823,2.72
3525904,estadual,JUNDIAI,35019835,19835,1.19
3525904,estadual,JUNDIAI,35019859,19859,3.43
3525201,estadual,JUNDIAI,35019860,19860,3.56
3525904,estadual,JUNDIAI,35019872,19872,3.32
3509601,estadual,JUNDIAI,35019896,19896,5.41
3503307,estadual,PIRASSUNUNGA,35019902,19902,4.23
3503307,estadual,PIRASSUNUNGA,35019914,19914,2.96
3515152,estadual,LIMEIRA,35019938,19938,6.13
3512803,estadual,LIMEIRA,35019975,19975,2.85
3521408,estadual,LIMEIRA,35020000,20000,3.62
3526902,estadual,LIMEIRA,35020011,20011,3.54
3503307,estadual,PIRASSUNUNGA,35020023,20023,4.61
3503307,estadual,PIRASSUNUNGA,35020035,20035,1.62
3503307,estadual,PIRASSUNUNGA,35020047,20047,4.22
3503307,estadual,PIRASSUNUNGA,35020059,20059,3.04
3503307,estadual,PIRASSUNUNGA,35020060,20060,2.8
3503307,estadual,PIRASSUNUNGA,35020072,20072,2.88
3503307,estadual,PIRASSUNUNGA,35020084,20084,3.28
3526902,estadual,LIMEIRA,35020096,20096,1.25
3526902,estadual,LIMEIRA,35020102,20102,1.77
3526902,estadual,LIMEIRA,35020114,20114,2.53
3526902,estadual,LIMEIRA,35020126,20126,2.34
3526902,estadual,LIMEIRA,35020148,20148,4.23
3526902,estadual,LIMEIRA,35020151,20151,3.21
3526902,estadual,LIMEIRA,35020163,20163,2.98
3526902,estadual,LIMEIRA,35020229,20229,2.53
3503802,estadual,LIMEIRA,35020230,20230,3.38
3530706,estadual,MOGI MIRIM,35020254,20254,2.93
3530706,estadual,MOGI MIRIM,35020278,20278,2.86
3530706,estadual,MOGI MIRIM,35020285,20285,5.74
3530706,estadual,MOGI MIRIM,35020291,20291,5.6
3530805,estadual,MOGI MIRIM,35020308,20308,2.08
3530706,estadual,MOGI MIRIM,35020321,20321,4.19
3515186,estadual,SAO JOAO DA BOA VISTA,35020333,20333,6.1
3515186,estadual,SAO JOAO DA BOA VISTA,35020345,20345,4.46
3515186,estadual,SAO JOAO DA BOA VISTA,35020357,20357,2.35
3557303,estadual,MOGI MIRIM,35020382,20382,3.86
3530706,estadual,MOGI MIRIM,35020394,20394,5.43
3530706,estadual,MOGI MIRIM,35020400,20400,3.31
3515186,estadual,SAO JOAO DA BOA VISTA,35020412,20412,4.18
3515186,estadual,SAO JOAO DA BOA VISTA,35020424,20424,5.76
3515186,estadual,SAO JOAO DA BOA VISTA,35020436,20436,4.74
3500402,estadual,SAO JOAO DA BOA VISTA,35020448,20448,4.66
3500402,estadual,SAO JOAO DA BOA VISTA,35020459,20459,6.54
3512209,estadual,MOGI MIRIM,35020485,20485,3.7
3500303,estadual,SAO JOAO DA BOA VISTA,35020515,20515,6.01
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
